arquivo,escopo,nome,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
causalpy/custom_exceptions.py,funcao,__init__,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/date_utils.py,funcao,_combine_datetime_indices,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/date_utils.py,funcao,format_date_axis,4,9,5,9,13,14,36.5293,51.8062,2.0,103.6123,5.7562,0.0173
causalpy/date_utils.py,funcao,format_date_axes,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
causalpy/maketables_adapters.py,funcao,coef_table,3,4,3,4,7,7,12.7549,19.6515,1.5,29.4772,1.6376,0.0066
causalpy/maketables_adapters.py,funcao,stat,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/maketables_adapters.py,funcao,vcov_info,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/maketables_adapters.py,funcao,stat_labels,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/maketables_adapters.py,funcao,default_stat_keys,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/maketables_adapters.py,funcao,_safe_observation_count,4,10,5,10,14,15,41.2193,57.1103,2.0,114.2206,6.3456,0.019
causalpy/maketables_adapters.py,funcao,_safe_r2_value,4,7,4,7,11,11,27.6515,38.0537,2.0,76.1075,4.2282,0.0127
causalpy/maketables_adapters.py,funcao,_canonical_frame,1,3,2,4,4,6,4.7549,12.0,0.6667,8.0,0.4444,0.004
causalpy/maketables_adapters.py,funcao,_extract_hdi_bounds,3,5,3,6,8,9,16.3645,27.0,1.8,48.6,2.7,0.009
causalpy/maketables_adapters.py,funcao,_get_maketables_hdi_prob,3,5,5,8,8,13,16.3645,39.0,2.4,93.6,5.2,0.013
causalpy/maketables_adapters.py,funcao,_resolve_pymc_coef_draws,6,14,10,19,20,29,68.8127,125.3359,4.0714,510.2962,28.3498,0.0418
causalpy/maketables_adapters.py,funcao,get_maketables_adapter,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/pipeline.py,funcao,from_context,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/pipeline.py,funcao,validate,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/pipeline.py,funcao,run,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/pipeline.py,funcao,__init__,1,3,3,3,4,6,4.7549,12.0,0.5,6.0,0.3333,0.004
causalpy/plot_utils.py,funcao,plot_xY,3,5,3,5,8,8,16.3645,24.0,1.5,36.0,2.0,0.008
causalpy/plot_utils.py,funcao,get_hdi_to_df,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/pymc_models.py,funcao,_as_xtensor_obs_ind,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/pymc_models.py,funcao,_uses_xtensor_api,3,7,4,8,10,12,24.4064,39.8631,1.7143,68.3368,3.7965,0.0133
causalpy/pymc_models.py,funcao,_call_time_component_apply,4,7,4,8,11,12,27.6515,41.5132,2.2857,94.8873,5.2715,0.0138
causalpy/pymc_models.py,funcao,_call_seasonality_component_apply,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/pymc_models.py,funcao,priors_from_data,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/pymc_models.py,funcao,__init__,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/pymc_models.py,funcao,_clone,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/pymc_models.py,funcao,build_model,8,15,11,21,23,32,82.6034,144.754,5.6,810.6223,45.0346,0.0483
causalpy/pymc_models.py,funcao,_data_setter,4,6,5,10,10,15,23.5098,49.8289,3.3333,166.0964,9.2276,0.0166
causalpy/pymc_models.py,funcao,fit,2,4,3,6,6,9,10.0,23.2647,1.5,34.897,1.9387,0.0078
causalpy/pymc_models.py,funcao,predict,8,18,12,20,26,32,99.0587,150.4141,4.4444,668.507,37.1393,0.0501
causalpy/pymc_models.py,funcao,score,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/pymc_models.py,funcao,calculate_impact,3,7,4,8,10,12,24.4064,39.8631,1.7143,68.3368,3.7965,0.0133
causalpy/pymc_models.py,funcao,calculate_cumulative_impact,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/pymc_models.py,funcao,print_coefficients,8,18,12,24,26,36,99.0587,169.2158,5.3333,902.4844,50.138,0.0564
causalpy/pymc_models.py,funcao,_softmax_simplex_weights,4,7,7,11,11,18,27.6515,62.2698,3.1429,195.705,10.8725,0.0208
causalpy/pymc_models.py,funcao,sample_predictive_distribution,3,7,5,10,10,15,24.4064,49.8289,2.1429,106.7763,5.932,0.0166
causalpy/pymc_models.py,funcao,fit_outcome_model,6,18,10,19,24,29,90.5684,132.9639,3.1667,421.0524,23.3918,0.0443
causalpy/pymc_models.py,funcao,_validate_and_initialize_components,3,9,6,10,12,16,33.2842,57.3594,1.6667,95.599,5.3111,0.0191
causalpy/pymc_models.py,funcao,_get_trend_component,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
causalpy/pymc_models.py,funcao,_get_seasonality_component,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
causalpy/pymc_models.py,funcao,_prepare_time_and_exog_features,11,24,19,36,35,55,148.0928,282.1106,8.25,2327.4122,129.3007,0.094
causalpy/pymc_models.py,funcao,_prepare_idata,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/pymc_models.py,funcao,_smooth,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/pymc_models.py,funcao,_forecast,1,3,2,4,4,6,4.7549,12.0,0.6667,8.0,0.4444,0.004
causalpy/reporting.py,funcao,_extract_hdi_bounds,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/reporting.py,funcao,_compute_tail_probabilities,5,9,8,16,14,24,40.139,91.3765,4.4444,406.1179,22.5621,0.0305
causalpy/reporting.py,funcao,_compute_rope_probability,4,8,7,13,12,20,32.0,71.6993,3.25,233.0226,12.9457,0.0239
causalpy/reporting.py,funcao,_format_number,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/reporting.py,funcao,_compute_statistics_scalar,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/reporting.py,funcao,_generate_table_scalar,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/reporting.py,funcao,_generate_prose_scalar,3,7,4,8,10,12,24.4064,39.8631,1.7143,68.3368,3.7965,0.0133
causalpy/reporting.py,funcao,_detect_experiment_type,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
causalpy/reporting.py,funcao,_effect_summary_did,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
causalpy/reporting.py,funcao,_effect_summary_staggered_did,6,20,14,28,26,42,101.9483,197.4185,4.2,829.1576,46.0643,0.0658
causalpy/reporting.py,funcao,_effect_summary_rd,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/reporting.py,funcao,_select_treated_unit,3,6,3,6,9,9,20.2647,28.5293,1.5,42.794,2.3774,0.0095
causalpy/reporting.py,funcao,_select_treated_unit_numpy,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/reporting.py,funcao,_extract_window,12,48,34,63,60,97,311.0978,572.9684,7.875,4512.1261,250.6737,0.191
causalpy/reporting.py,funcao,_extract_counterfactual,3,10,7,14,13,21,37.9742,77.7092,2.1,163.1894,9.0661,0.0259
causalpy/reporting.py,funcao,_compute_statistics,11,24,30,58,35,88,148.0928,451.3769,13.2917,5999.5514,333.3084,0.1505
causalpy/reporting.py,funcao,_generate_table,2,18,12,24,20,36,77.0587,155.5894,1.3333,207.4525,11.5251,0.0519
causalpy/reporting.py,funcao,_generate_prose_detailed,12,40,32,63,52,95,255.8967,541.5418,9.45,5117.5698,284.3094,0.1805
causalpy/reporting.py,funcao,_assumptions_text,1,3,2,4,4,6,4.7549,12.0,0.6667,8.0,0.4444,0.004
causalpy/reporting.py,funcao,_generate_prose_detailed_ols,10,31,22,43,41,65,186.7994,348.2409,6.9355,2415.219,134.1788,0.1161
causalpy/reporting.py,funcao,_compute_statistics_ols,5,39,32,64,44,96,217.7403,524.1054,4.1026,2150.1761,119.4542,0.1747
causalpy/reporting.py,funcao,_compute_statistics_did_ols,9,27,18,36,36,54,156.9113,279.176,6.0,1675.0557,93.0587,0.0931
causalpy/reporting.py,funcao,_generate_table_ols,2,6,4,8,8,12,17.5098,36.0,1.3333,48.0,2.6667,0.012
causalpy/reporting.py,funcao,_generate_table_did_ols,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/reporting.py,funcao,_generate_prose_did_ols,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/reporting.py,funcao,_compute_statistics_rd_ols,10,33,21,42,43,63,199.6843,341.8547,6.3636,2175.4389,120.8577,0.114
causalpy/reporting.py,funcao,_generate_table_rd_ols,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/reporting.py,funcao,_generate_prose_rd_ols,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/reporting.py,funcao,_effect_summary_rkink,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/skl_models.py,funcao,calculate_impact,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/skl_models.py,funcao,calculate_cumulative_impact,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/skl_models.py,funcao,print_coefficients,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/skl_models.py,funcao,get_coeffs,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/skl_models.py,funcao,loss,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/skl_models.py,funcao,fit,3,7,4,8,10,12,24.4064,39.8631,1.7143,68.3368,3.7965,0.0133
causalpy/skl_models.py,funcao,predict,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/skl_models.py,funcao,create_causalpy_compatible_class,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/skl_models.py,funcao,_add_mixin_methods,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
causalpy/transforms.py,funcao,__init__,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/transforms.py,funcao,_is_datetime_like,2,5,2,5,7,7,13.6096,19.6515,1.0,19.6515,1.0917,0.0066
causalpy/transforms.py,funcao,memorize_chunk,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/transforms.py,funcao,memorize_finish,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/transforms.py,funcao,transform,5,16,12,24,21,36,75.6096,158.1234,3.75,592.9629,32.9424,0.0527
causalpy/transforms.py,funcao,_parse_threshold,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/utils.py,funcao,_as_scalar,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/utils.py,funcao,_is_variable_dummy_coded,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/utils.py,funcao,_series_has_2_levels,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/utils.py,funcao,round_num,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/utils.py,funcao,_format_sig_figs,3,6,3,6,9,9,20.2647,28.5293,1.5,42.794,2.3774,0.0095
causalpy/utils.py,funcao,convert_to_string,4,11,8,16,15,24,46.0537,93.7654,2.9091,272.772,15.154,0.0313
causalpy/utils.py,funcao,get_interaction_terms,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/utils.py,funcao,check_convex_hull_violation,8,15,10,19,23,29,82.6034,131.1833,5.0667,664.662,36.9257,0.0437
causalpy/utils.py,funcao,plot_correlations,3,4,3,5,7,8,12.7549,22.4588,1.875,42.1103,2.3395,0.0075
causalpy/utils.py,funcao,extract_lift_for_mmm,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
causalpy/variable_selection_priors.py,funcao,_relaxed_bernoulli_transform,3,11,6,12,14,18,42.8086,68.5324,1.6364,112.1439,6.2302,0.0228
causalpy/variable_selection_priors.py,funcao,__init__,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/variable_selection_priors.py,funcao,create_variable,5,15,10,20,20,30,70.213,129.6578,3.3333,432.1928,24.0107,0.0432
causalpy/variable_selection_priors.py,funcao,_get_default_hyperparams,5,15,9,18,20,27,70.213,116.6921,3.0,350.0762,19.4487,0.0389
causalpy/variable_selection_priors.py,funcao,create_prior,1,3,2,4,4,6,4.7549,12.0,0.6667,8.0,0.4444,0.004
causalpy/variable_selection_priors.py,funcao,get_inclusion_probabilities,3,7,4,8,10,12,24.4064,39.8631,1.7143,68.3368,3.7965,0.0133
causalpy/variable_selection_priors.py,funcao,get_shrinkage_factors,3,7,4,8,10,12,24.4064,39.8631,1.7143,68.3368,3.7965,0.0133
causalpy/variable_selection_priors.py,funcao,create_variable_selection_prior,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/checks/bandwidth.py,funcao,__init__,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/checks/bandwidth.py,funcao,validate,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
causalpy/checks/bandwidth.py,funcao,run,6,13,8,15,19,23,63.6155,97.7023,3.4615,338.2004,18.7889,0.0326
causalpy/checks/base.py,funcao,clone_model,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/checks/base.py,funcao,validate,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/checks/base.py,funcao,run,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/checks/convex_hull.py,funcao,validate,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
causalpy/checks/convex_hull.py,funcao,run,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
causalpy/checks/leave_one_out.py,funcao,validate,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
causalpy/checks/leave_one_out.py,funcao,run,8,17,10,19,25,29,93.4869,134.6718,4.4706,602.0623,33.4479,0.0449
causalpy/checks/mccrary.py,funcao,__init__,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/checks/mccrary.py,funcao,validate,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
causalpy/checks/mccrary.py,funcao,run,8,18,14,28,26,42,99.0587,197.4185,6.2222,1228.3816,68.2434,0.0658
causalpy/checks/outcome_falsification.py,funcao,__init__,2,6,5,6,8,11,17.5098,33.0,1.0,33.0,1.8333,0.011
causalpy/checks/outcome_falsification.py,funcao,validate,1,2,2,2,3,4,2.0,6.3399,0.5,3.1699,0.1761,0.0021
causalpy/checks/outcome_falsification.py,funcao,_build_experiment,5,9,5,10,14,15,40.139,57.1103,2.7778,158.6398,8.8133,0.019
causalpy/checks/outcome_falsification.py,funcao,_extract_effect_stats,4,8,4,8,12,12,32.0,43.0196,2.0,86.0391,4.78,0.0143
causalpy/checks/outcome_falsification.py,funcao,run,4,8,4,8,12,12,32.0,43.0196,2.0,86.0391,4.78,0.0143
causalpy/checks/outcome_falsification.py,funcao,__repr__,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
causalpy/checks/persistence.py,funcao,__init__,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/checks/persistence.py,funcao,validate,3,6,4,6,9,10,20.2647,31.6993,1.5,47.5489,2.6416,0.0106
causalpy/checks/persistence.py,funcao,run,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/checks/placebo_in_space.py,funcao,validate,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
causalpy/checks/placebo_in_space.py,funcao,run,8,22,13,25,30,38,122.1075,186.4618,4.5455,847.5538,47.0863,0.0622
causalpy/checks/placebo_in_time.py,funcao,__init__,7,15,10,18,22,28,78.2548,124.8641,4.2,524.4292,29.135,0.0416
causalpy/checks/placebo_in_time.py,funcao,validate,1,2,2,2,3,4,2.0,6.3399,0.5,3.1699,0.1761,0.0021
causalpy/checks/placebo_in_time.py,funcao,_get_factory,6,14,8,16,20,24,68.8127,103.7263,3.4286,355.6329,19.7574,0.0346
causalpy/checks/placebo_in_time.py,funcao,_compute_intervention_length,2,4,3,6,6,9,10.0,23.2647,1.5,34.897,1.9387,0.0078
causalpy/checks/placebo_in_time.py,funcao,_compute_fold_treatment_times,2,6,3,6,8,9,17.5098,27.0,1.0,27.0,1.5,0.009
causalpy/checks/placebo_in_time.py,funcao,_compute_random_fold_treatment_times,8,21,12,24,29,36,116.2387,174.8873,4.5714,799.4849,44.4158,0.0583
causalpy/checks/placebo_in_time.py,funcao,_try_greedy_selection,4,8,5,8,12,13,32.0,46.6045,2.0,93.209,5.1783,0.0155
causalpy/checks/placebo_in_time.py,funcao,_windows_overlap,3,6,3,6,9,9,20.2647,28.5293,1.5,42.794,2.3774,0.0095
causalpy/checks/placebo_in_time.py,funcao,_get_fold_data,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/checks/placebo_in_time.py,funcao,_extract_cumulative_impact,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/checks/placebo_in_time.py,funcao,_build_status_quo_model,4,13,8,16,17,24,56.1057,98.0991,2.4615,241.4747,13.4153,0.0327
causalpy/checks/placebo_in_time.py,funcao,bayesian_rope_decision,3,6,4,8,9,12,20.2647,38.0391,2.0,76.0782,4.2266,0.0127
causalpy/checks/placebo_in_time.py,funcao,_draw_expected_effect_samples,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/checks/placebo_in_time.py,funcao,_compute_assurance,4,14,12,24,18,36,61.303,150.1173,3.4286,514.6879,28.5938,0.05
causalpy/checks/placebo_in_time.py,funcao,run,5,19,10,20,24,30,92.3203,137.5489,2.6316,361.9707,20.1095,0.0458
causalpy/checks/placebo_in_time.py,funcao,__repr__,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/checks/pre_treatment_placebo.py,funcao,__init__,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/checks/pre_treatment_placebo.py,funcao,validate,1,2,2,2,3,4,2.0,6.3399,0.5,3.1699,0.1761,0.0021
causalpy/checks/pre_treatment_placebo.py,funcao,run,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/checks/prior_sensitivity.py,funcao,__init__,3,6,4,7,9,11,20.2647,34.8692,1.75,61.0211,3.3901,0.0116
causalpy/checks/prior_sensitivity.py,funcao,validate,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
causalpy/checks/prior_sensitivity.py,funcao,run,5,8,5,9,13,14,35.6096,51.8062,2.8125,145.7048,8.0947,0.0173
causalpy/data/datasets.py,funcao,load_data,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
causalpy/data/simulate_data.py,funcao,_smoothed_gaussian_random_walk,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/data/simulate_data.py,funcao,generate_synthetic_control_data,4,9,5,9,13,14,36.5293,51.8062,2.0,103.6123,5.7562,0.0173
causalpy/data/simulate_data.py,funcao,generate_time_series_data_seasonal,4,18,9,18,22,27,83.0587,120.4047,2.0,240.8093,13.3783,0.0401
causalpy/data/simulate_data.py,funcao,generate_time_series_data_simple,3,10,5,10,13,15,37.9742,55.5066,1.5,83.2599,4.6255,0.0185
causalpy/data/simulate_data.py,funcao,generate_did,3,22,12,24,25,36,102.8624,167.1788,1.6364,273.5653,15.1981,0.0557
causalpy/data/simulate_data.py,funcao,generate_regression_discontinuity_data,3,7,4,7,10,11,24.4064,36.5412,1.5,54.8118,3.0451,0.0122
causalpy/data/simulate_data.py,funcao,generate_ancova_data,3,10,5,10,13,15,37.9742,55.5066,1.5,83.2599,4.6255,0.0185
causalpy/data/simulate_data.py,funcao,generate_geolift_data,5,22,13,22,27,35,109.7171,166.4211,2.5,416.0527,23.114,0.0555
causalpy/data/simulate_data.py,funcao,generate_multicell_geolift_data,3,10,5,10,13,15,37.9742,55.5066,1.5,83.2599,4.6255,0.0185
causalpy/data/simulate_data.py,funcao,_generate_seasonality,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/data/simulate_data.py,funcao,_periodic_kernel,5,16,10,19,21,29,75.6096,127.3772,2.9688,378.1511,21.0084,0.0425
causalpy/data/simulate_data.py,funcao,_create_series,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/data/simulate_data.py,funcao,generate_staggered_did_data,6,16,11,22,22,33,79.5098,147.1612,4.125,607.0401,33.7245,0.0491
causalpy/data/simulate_data.py,funcao,generate_piecewise_its_data,8,30,21,42,38,63,171.2067,330.6194,5.6,1851.4688,102.8594,0.1102
causalpy/experiments/base.py,funcao,_apply_legend_kwargs,4,11,9,18,15,27,46.0537,105.486,3.2727,345.2271,19.1793,0.0352
causalpy/experiments/base.py,funcao,__getattr__,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/experiments/base.py,funcao,_build_design_dataset,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/experiments/base.py,funcao,__init__,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,fit,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,idata,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,print_coefficients,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,set_maketables_options,3,5,4,6,8,10,16.3645,30.0,1.8,54.0,3.0,0.01
causalpy/experiments/base.py,funcao,__maketables_coef_table__,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,__maketables_stat__,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,__maketables_depvar__,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,__maketables_vcov_info__,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,__maketables_stat_labels__,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,__maketables_default_stat_keys__,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,_render_plot,2,4,3,6,6,9,10.0,23.2647,1.5,34.897,1.9387,0.0078
causalpy/experiments/base.py,funcao,_bayesian_plot,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,_ols_plot,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,get_plot_data,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,get_plot_data_bayesian,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,get_plot_data_ols,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,effect_summary,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/base.py,funcao,generate_report,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/diff_in_diff.py,funcao,__init__,1,4,2,4,5,6,8.0,13.9316,0.5,6.9658,0.387,0.0046
causalpy/experiments/diff_in_diff.py,funcao,_build_design_matrices,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/diff_in_diff.py,funcao,_prepare_data,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/diff_in_diff.py,funcao,algorithm,3,12,9,18,15,27,47.7744,105.486,2.25,237.3436,13.1858,0.0352
causalpy/experiments/diff_in_diff.py,funcao,input_validation,2,5,4,7,7,11,13.6096,30.8809,1.4,43.2333,2.4018,0.0103
causalpy/experiments/diff_in_diff.py,funcao,_validate_formula_interaction_terms,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/experiments/diff_in_diff.py,funcao,summary,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/diff_in_diff.py,funcao,_causal_impact_summary_stat,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/diff_in_diff.py,funcao,plot,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/diff_in_diff.py,funcao,_bayesian_plot,3,6,3,6,9,9,20.2647,28.5293,1.5,42.794,2.3774,0.0095
causalpy/experiments/diff_in_diff.py,funcao,_ols_plot,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
causalpy/experiments/diff_in_diff.py,funcao,effect_summary,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/experiments/instrumental_variable.py,funcao,__init__,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
